909.5	926	22.5	17.5	234	15
908.7	934	22.5	17.5	234	15
908	940	22.4	17.5	234	15
907.4	947	22.4	17.5	233	15
906.7	953	22.3	17.5	233	15.2
906.1	959	22.2	17.5	232	15.2
905.4	966	22.2	17.6	232	15.2
904.6	973	22.1	17.6	232	15.2
903.8	981	22	17.5	231	15.4
903.1	988	21.9	17.5	231	15.4
902.3	995	21.8	17.5	230	15.4
901.6	1002	21.8	17.4	230	15.4
901	1008	21.7	17.4	229	15.4
900.3	1015	21.6	17.4	229	15.4
899.6	1022	21.6	17.5	228	15.4
898.8	1029	21.5	17.5	227	15.4
898	1037	21.4	17.4	227	15.4
897.3	1044	21.3	17.4	226	15.4
896.6	1050	21.2	17.4	226	15.4
896	1056	21.2	17.4	225	15.4
895.4	1062	21.2	17.3	225	15.4
894.8	1068	21.1	17.3	224	15.4
894.1	1075	21.1	17.2	224	15.2
893.3	1082	21	17.1	223	15.2
892.6	1089	21	17.1	223	15.2
891.9	1096	20.9	17.1	222	15.2
891.2	1103	20.9	17	222	15
890.6	1109	20.8	17	221	15
890.1	1114	20.8	17	221	14.8
889.5	1119	20.7	17	221	14.8
889	1123	20.7	17	221	14.6
888.5	1127	20.6	17	221	14.6
888	1132	20.5	17	221	14.4
887.5	1136	20.5	17	221	14.2
887	1142	20.4	17	221	14.2
886.5	1147	20.4	17.1	221	14
885.9	1153	20.3	17.1	221	14
885.4	1159	20.2	17.1	221	13.8
884.9	1164	20.2	17.1	221	13.8
884.4	1169	20.2	17	221	13.6
883.9	1174	20.1	16.9	221	13.4
883.4	1179	20.1	16.9	221	13.2
882.8	1185	20	16.9	221	13.2
882.2	1191	20	16.9	221	13
881.5	1197	19.9	16.9	221	12.8
880.9	1203	19.9	16.8	221	12.6
880.4	1209	19.8	16.8	222	12.6
879.9	1213	19.8	16.7	222	12.4
879.4	1218	19.7	16.7	222	12.2
879	1223	19.7	16.6	222	12.2
878.4	1228	19.7	16.7	222	12.1
878	1233	19.6	16.7	222	11.9
877.5	1238	19.6	16.7	222	11.9
877	1243	19.5	16.8	221	11.7
876.5	1247	19.4	16.8	221	11.7
876	1252	19.4	16.8	221	11.5
875.5	1256	19.3	16.8	221	11.5
875.1	1261	19.3	16.9	221	11.3
874.6	1266	19.2	16.9	221	11.3
874.1	1271	19.1	16.9	221	11.1
873.6	1275	19.1	17	221	11.1
873.2	1280	19	16.8	221	10.9
872.7	1284	19	16.7	221	10.9
872.2	1289	19	16.6	220	10.9
871.7	1294	19	16.5	220	10.9
871.2	1300	18.9	16.5	220	10.9
870.7	1305	18.9	16.4	220	11.1
870.1	1310	18.9	16.5	220	11.1
869.5	1316	18.8	16.6	220	11.1
868.9	1322	18.7	16.5	221	11.1
868.3	1328	18.7	16.4	221	11.3
867.7	1334	18.6	16.2	221	11.3
867.2	1339	18.7	15.8	221	11.5
866.6	1344	18.7	15.3	222	11.5
866	1350	18.8	14.6	222	11.7
865.4	1357	19	14	222	11.9
864.8	1363	19	13.8	223	11.9
864.2	1369	19	13.9	223	12.1
863.6	1374	19	14.1	224	12.2
863	1380	18.9	14.2	224	12.2
862.4	1387	18.8	14.2	225	12.4
861.7	1393	18.7	14.3	226	12.4
861	1400	18.7	14.4	227	12.6
860.3	1407	18.6	14.4	228	12.6
859.7	1413	18.5	14.5	229	12.8
859	1419	18.4	14.5	230	13
858.3	1425	18.3	14.6	231	13
857.7	1431	18.2	14.6	232	13.2
857	1437	18.1	14.7	233	13.2
856.3	1443	18.1	14.7	234	13.4
855.6	1450	18	14.8	235	13.6
855	1457	17.9	14.8	235	13.6
854.3	1464	17.8	14.9	236	13.8
853.6	1472	17.7	14.9	237	14
853	1480	17.6	15	238	14.2
852.3	1488	17.5	15	239	14.2
851.6	1495	17.5	15	239	14.4
851	1502	17.4	15.1	240	14.6
850.3	1509	17.3	15.1	241	14.8
850	1512	17.2	15.1	242	15
849.6	1515	17.2	15.2	242	15
849	1521	17.1	15.2	242	15
848.4	1527	17.1	15.2	243	15.2
847.8	1533	17	15.1	244	15.4
847.2	1539	17	15	244	15.6
846.7	1545	17	14.8	245	15.7
846.1	1550	16.9	14.9	245	16.1
845.5	1556	16.9	15	245	16.3
845	1562	16.8	15	246	16.5
844.4	1568	16.7	15.1	246	16.7
843.9	1574	16.6	15.1	246	16.9
843.3	1580	16.6	15.2	246	17.1
842.7	1586	16.5	15.3	246	17.3
842.2	1591	16.4	15.3	247	17.5
841.6	1596	16.4	15.4	247	17.7
841.1	1601	16.3	15.4	247	17.9
840.6	1607	16.3	15.4	247	18.1
840	1612	16.2	15.8	247	18.3
839.5	1617	16.2	16.2	247	18.5
839	1622	16.2	16.2	247	18.7
838.6	1627	16.2	16.2	247	18.9
838.1	1631	16.1	15.9	247	18.9
837.6	1636	16.1	15.6	247	19
837.2	1640	16.1	15.3	247	19.2
836.7	1645	16.1	14.9	247	19.4
836.2	1649	16.1	14.6	247	19.4
835.8	1654	16	14.3	247	19.6
835.3	1659	16	14	247	19.8
834.9	1664	16	13.6	248	19.8
834.4	1669	16	13.3	248	20
833.9	1674	16.1	13.5	248	20.2
833.5	1679	16.1	13.6	248	20.2
833	1683	16.1	13.6	248	20.4
832.6	1688	16	13.7	248	20.4
832.1	1693	16	13.5	248	20.6
831.6	1698	16	13.3	248	20.6
831.2	1702	15.9	13.2	248	20.6
830.6	1708	15.9	13.2	248	20.6
830.1	1713	15.9	13.3	248	20.8
829.5	1719	15.8	13.3	248	20.8
829	1725	15.8	13.3	248	20.8
828.4	1731	15.7	13.2	248	20.8
827.9	1736	15.7	13.1	248	20.8
827.5	1740	15.7	13.1	248	20.8
827	1745	15.6	13.1	248	20.8
826.6	1750	15.6	13.1	247	20.8
826.1	1755	15.5	13.1	247	20.8
825.5	1760	15.5	13.1	247	20.8
824.9	1766	15.4	13.1	247	20.8
824.3	1773	15.4	13	247	20.8
823.5	1781	15.3	13	247	20.8
822.8	1788	15.3	13	246	20.8
822.2	1795	15.2	13	246	20.8
821.6	1801	15.2	13	246	21
821.1	1806	15.1	13	246	21
820.5	1812	15.1	12.9	246	21
820	1817	15	12.8	246	21.2
819.5	1822	15	12.8	246	21.2
819	1828	14.9	12.8	246	21.4
818.5	1833	14.9	12.9	246	21.4
817.9	1839	14.8	12.8	246	21.6
817.3	1845	14.8	12.8	246	21.8
816.7	1852	14.7	12.7	247	21.8
816.1	1858	14.7	12.7	247	22
815.6	1864	14.6	12.7	247	22.2
815.1	1868	14.6	12.7	247	22.4
814.7	1872	14.5	12.7	248	22.4
814.3	1876	14.5	12.7	248	22.5
813.9	1881	14.4	12.7	248	22.7
813.4	1886	14.4	12.7	249	22.9
812.8	1892	14.3	12.7	249	23.1
812.3	1898	14.3	12.6	249	23.3
811.8	1903	14.3	12.6	249	23.3
811.3	1908	14.2	12.6	250	23.5
811	1911	14.2	12.5	250	23.7
810.7	1914	14.2	12.5	250	23.7
810.4	1917	14.1	12.5	251	23.9
810	1921	14.1	12.5	251	24.1
809.6	1926	14.1	12.5	251	24.3
809.1	1931	14	12.5	252	24.3
808.7	1936	13.9	12.5	252	24.5
808.2	1941	13.9	12.4	252	24.5
807.7	1946	13.9	12.4	253	24.7
807.2	1951	13.8	12.4	253	24.9
806.7	1956	13.8	12.4	253	24.9
806.3	1961	13.7	12.4	254	25.1
805.8	1966	13.7	12.5	254	25.3
805.2	1971	13.6	12.5	254	25.3
804.7	1977	13.5	12.5	255	25.5
804.2	1982	13.5	12.4	255	25.7
803.7	1987	13.4	12.2	255	25.9
803.2	1993	13.4	12.2	256	26
802.7	1998	13.4	12.1	256	26
802.3	2002	13.4	11.9	257	26.2
801.9	2007	13.4	11.6	257	26.4
801.5	2011	13.5	11.3	257	26.6
801	2015	13.6	11.2	258	26.8
800.5	2020	13.5	11.3	258	27
799.9	2026	13.4	11.4	259	27.2
799.4	2032	13.3	11.4	259	27.4
798.8	2038	13.3	11.5	260	27.6
798.3	2044	13.2	11.6	260	28
797.7	2051	13.1	11.6	261	28.2
797.1	2057	13.1	11.4	261	28.4
796.4	2064	13.1	11.1	262	28.6
795.8	2071	13.1	10.8	262	28.8
795.1	2078	13.3	10.5	263	29
794.5	2085	13.3	10.5	263	29.2
793.8	2092	13.3	10.4	263	29.4
793.1	2100	13.3	10.3	264	29.5
792.5	2106	13.3	10.1	264	29.9
792	2112	13.3	9.9	264	30.1
791.6	2116	13.3	9.7	264	30.3
791.2	2119	13.4	9.6	264	30.5
790.9	2123	13.5	9.5	264	30.7
790.6	2126	13.5	9.5	264	30.7
790.3	2130	13.5	9.5	264	30.9
789.9	2134	13.4	9.6	264	31.1
789.6	2137	13.4	9.6	264	31.3
789.2	2141	13.4	9.6	264	31.5
788.9	2144	13.4	9.5	263	31.5
788.6	2147	13.4	9.5	263	31.7
788.3	2151	13.3	9.5	263	31.9
787.8	2156	13.3	9.4	262	31.9
787.4	2161	13.4	9.3	262	32.1
786.9	2166	13.3	9.3	261	32.1
786.4	2171	13.3	9.2	261	32.1
786	2176	13.3	9.1	260	32.3
785.5	2181	13.3	9.1	260	32.3
784.9	2187	13.2	9	259	32.3
784.3	2194	13.2	9	259	32.5
783.7	2200	13.1	9	258	32.5
783.2	2205	13.1	8.9	258	32.5
782.8	2210	13.1	8.8	258	32.5
782.5	2214	13.1	8.8	257	32.5
782.1	2217	13	8.8	257	32.5
781.7	2222	13	8.8	257	32.5
781.3	2226	13	8.7	256	32.5
780.9	2230	13	8.6	256	32.5
780.5	2235	13.1	8.5	256	32.5
780.1	2239	13.1	8.4	256	32.5
779.7	2243	13.2	8.3	256	32.5
779.4	2246	13.2	8.2	256	32.7
779.1	2250	13.2	8.2	256	32.7
778.7	2254	13.2	8.1	256	32.7
778.4	2258	13.2	8	256	32.7
778	2261	13.3	8	256	32.7
777.7	2265	13.2	8	256	32.7
777.3	2269	13.2	8	256	32.9
777	2273	13.2	8	256	32.9
776.6	2276	13.1	8	256	33
776.3	2280	13.1	8	256	33
775.9	2284	13.1	7.9	256	33.2
775.6	2288	13.1	7.9	256	33.2
775.2	2292	13	7.9	256	33.4
774.8	2296	13	7.9	256	33.6
774.5	2300	13	7.9	256	33.6
774.1	2304	12.9	7.9	256	33.8
773.6	2309	12.9	7.8	256	34
773.2	2314	12.9	7.7	256	34.2
772.7	2319	13	7.5	256	34.2
772.2	2325	13	7.3	256	34.4
771.7	2330	13	7.2	255	34.6
771.2	2336	13	7.1	255	34.8
770.7	2341	13	7.1	255	34.8
770.2	2347	13	7	254	35
769.7	2352	12.9	7	254	35.2
769.3	2357	12.9	6.8	254	35.2
768.8	2361	13	6.7	253	35.4
768.4	2367	13	6.6	253	35.6
767.8	2372	13	6.6	252	35.6
767.3	2378	13	6.6	252	35.8
766.8	2384	12.9	6.5	252	35.8
766.4	2388	12.9	6.5	251	36
766	2392	12.9	6.5	251	36.2
765.7	2396	12.9	6.5	250	36.2
765.4	2399	12.9	6.5	250	36.3
765	2403	12.9	6.4	250	36.3
764.6	2408	12.8	6.4	249	36.5
764.2	2412	12.8	6.3	249	36.5
763.8	2416	12.8	6.2	249	36.7
763.5	2420	12.8	6.2	248	36.7
763.1	2425	12.8	6.1	248	36.9
762.7	2429	12.9	6	248	36.9
762.2	2434	12.9	6	248	37.1
761.8	2439	12.9	6	247	37.1
761.3	2444	12.9	6	247	37.3
760.9	2449	12.9	5.9	247	37.3
760.5	2453	12.8	5.9	247	37.5
760	2458	12.8	5.9	247	37.5
759.5	2464	12.7	6	247	37.5
758.9	2471	12.6	6	247	37.5
758.2	2479	12.6	5.9	247	37.7
757.5	2487	12.5	5.8	247	37.7
756.8	2494	12.5	5.6	247	37.7
756.2	2501	12.4	5.5	247	37.7
755.7	2506	12.4	5.4	247	37.7
755.3	2511	12.4	5.4	247	37.7
754.9	2516	12.4	5.5	247	37.5
754.4	2521	12.3	5.5	247	37.5
753.9	2526	12.2	5.4	247	37.5
753.4	2532	12.2	5.4	247	37.5
752.9	2538	12.1	5.3	247	37.3
752.4	2544	12.1	5.2	247	37.3
751.9	2549	12.1	5	248	37.3
751.5	2553	12.1	5	248	37.1
751.1	2557	12.1	5	248	37.1
750.8	2561	12	5	248	37.1
750.5	2564	12	5	248	37.1
750.2	2568	11.9	5	248	36.9
749.9	2571	11.9	5	248	36.9
749.5	2575	11.9	5	249	36.9
749.2	2579	11.9	5	249	36.9
748.9	2582	11.8	5	249	36.9
748.6	2586	11.8	5	249	36.9
748.3	2589	11.8	5	249	36.9
748	2592	11.8	5	249	36.9
747.7	2596	11.7	5	249	36.9
747.4	2599	11.7	5	249	36.9
747.1	2602	11.7	4.9	249	36.9
746.8	2605	11.6	4.9	249	37.1
746.5	2608	11.6	4.9	249	37.1
746.2	2612	11.6	4.9	249	37.1
746	2615	11.5	4.9	250	37.1
745.6	2619	11.5	4.8	250	37.1
745.3	2623	11.5	4.8	250	37.3
744.9	2627	11.4	4.7	250	37.3
744.6	2630	11.4	4.7	250	37.3
744.2	2634	11.4	4.6	250	37.3
743.9	2638	11.4	4.6	250	37.5
743.6	2642	11.3	4.5	250	37.5
743.2	2646	11.3	4.5	250	37.5
742.8	2651	11.3	4.4	250	37.5
742.3	2656	11.3	4.3	250	37.5
741.9	2661	11.2	4.2	250	37.5
741.4	2666	11.2	4.1	250	37.5
741	2671	11.2	4.1	250	37.5
740.6	2675	11.2	4.1	250	37.5
740.3	2679	11.1	4.2	250	37.5
739.9	2683	11.1	4.2	250	37.5
739.6	2687	11.1	4.2	250	37.5
739.2	2691	11.1	4.2	250	37.5
738.8	2695	11	4.2	250	37.5
738.5	2699	11	4.2	249	37.5
738.3	2702	11	4.3	249	37.3
738	2705	11	4.4	249	37.3
737.7	2708	10.9	4.4	249	37.3
737.3	2712	10.9	4.5	249	37.3
736.9	2717	10.9	4.6	249	37.1
736.5	2721	10.8	4.6	248	37.1
736.1	2727	10.8	4.6	248	37.1
735.5	2733	10.7	4.7	248	37.1
734.9	2740	10.6	4.7	248	37.1
734.2	2747	10.6	4.7	248	36.9
733.6	2755	10.5	4.6	247	36.9
732.9	2763	10.4	4.6	247	36.9
732.2	2771	10.4	4.6	247	36.9
731.6	2778	10.3	4.5	247	36.9
731	2784	10.3	4.4	246	36.9
730.5	2790	10.3	4.3	246	36.9
730	2795	10.3	4.2	246	36.9
729.6	2800	10.3	4.1	246	36.9
729.1	2806	10.3	4.1	245	37.1
728.7	2811	10.3	4	245	37.1
728.4	2814	10.3	4	245	37.1
728.1	2817	10.3	3.9	245	37.1
727.8	2820	10.2	4	244	37.3
727.5	2824	10.2	4	244	37.3
727.1	2829	10.1	4	244	37.3
726.6	2834	10.1	4	244	37.5
726.2	2839	10.1	3.9	244	37.5
725.8	2843	10	3.8	243	37.7
725.5	2847	10	3.8	243	37.7
725.2	2851	10	3.8	243	37.7
724.8	2855	9.9	3.8	243	37.9
724.4	2860	9.9	3.8	243	37.9
724	2865	9.9	3.7	242	37.9
723.6	2869	9.9	3.6	242	37.9
723.1	2874	9.9	3.4	242	37.9
722.7	2879	10	3.3	242	37.9
722.3	2884	10.1	3.3	242	37.9
721.9	2889	10.1	3.2	242	37.9
721.5	2893	10.1	3.2	242	37.9
721.2	2897	10.1	3.2	242	37.9
720.8	2901	10	3.1	242	37.7
720.5	2905	10	3.1	242	37.7
720.1	2909	10	3.2	242	37.7
719.8	2913	9.9	3.1	242	37.5
719.4	2917	9.9	3.1	242	37.5
719.1	2921	9.9	3.1	242	37.3
718.7	2925	9.8	3	242	37.3
718.4	2930	9.8	3	242	37.1
718	2934	9.8	3	242	37.1
717.6	2938	9.7	3	242	37.1
717.2	2943	9.7	3	242	36.9
716.8	2948	9.6	3.1	242	36.9
716.3	2953	9.6	3.1	242	36.9
715.9	2958	9.6	3	242	36.9
715.4	2964	9.5	3	242	36.9
714.9	2970	9.5	3	242	36.9
714.5	2975	9.4	2.9	242	36.9
714.1	2979	9.4	2.8	242	36.9
713.7	2983	9.4	2.6	242	36.9
713.4	2987	9.4	2.3	242	36.9
713.1	2991	9.4	2	242	36.9
712.8	2994	9.4	1.8	242	37.1
712.5	2997	9.3	1.8	242	37.1
712.2	3001	9.3	1.9	242	37.1
711.8	3006	9.3	1.9	242	37.3
711.3	3011	9.2	1.9	242	37.3
710.8	3017	9.2	1.9	242	37.3
710.3	3023	9.1	1.9	242	37.5
709.7	3030	9	1.9	241	37.5
709.2	3036	9	1.8	241	37.5
708.7	3042	9	1.8	241	37.5
708.2	3048	8.9	1.8	241	37.5
707.7	3053	8.9	1.7	241	37.5
707.2	3059	8.8	1.7	241	37.5
706.8	3064	8.8	1.7	241	37.5
706.4	3069	8.7	1.6	241	37.3
706	3073	8.7	1.6	241	37.3
705.6	3078	8.6	1.7	241	37.3
705.2	3083	8.6	1.7	241	37.1
704.8	3088	8.5	1.7	240	37.1
704.3	3094	8.5	1.6	240	37.1
703.8	3100	8.5	1.5	240	36.9
703.3	3106	8.4	1.5	240	36.9
702.8	3111	8.4	1.4	240	36.9
702.3	3117	8.4	1.4	240	36.7
701.9	3122	8.3	1.3	240	36.7
701.4	3128	8.3	1.1	240	36.7
700.9	3134	8.3	1	240	36.7
700.4	3140	8.3	0.9	239	36.7
700	3144	8.2	0.9	239	36.7
699.9	3145	8.2	0.9	239	36.7
699.4	3151	8.2	0.8	239	36.7
699	3156	8.1	0.8	239	36.7
698.5	3162	8.1	0.8	239	36.7
698	3168	8	0.8	239	36.7
697.6	3173	8	0.7	239	36.7
697.2	3178	8	0.7	239	36.9
696.8	3182	7.9	0.7	239	36.9
696.4	3187	7.9	0.7	239	37.1
696	3192	7.9	0.7	239	37.1
695.5	3198	7.8	0.7	239	37.3
695	3204	7.7	0.7	239	37.3
694.4	3210	7.7	0.7	239	37.5
693.9	3216	7.6	0.7	239	37.5
693.4	3222	7.6	0.7	240	37.7
692.9	3228	7.5	0.7	240	37.7
692.4	3234	7.5	0.7	240	37.9
692	3239	7.4	0.7	240	37.9
691.5	3245	7.4	0.7	240	38.1
691.1	3249	7.3	0.7	240	38.1
690.8	3253	7.3	0.7	240	38.3
690.5	3257	7.3	0.6	240	38.3
690.2	3261	7.3	0.6	240	38.5
689.8	3265	7.2	0.6	240	38.5
689.4	3269	7.2	0.6	240	38.5
689.1	3274	7.1	0.6	240	38.7
688.7	3278	7.1	0.6	241	38.7
688.4	3282	7	0.6	241	38.7
688	3287	7	0.7	241	38.9
687.6	3292	6.9	0.6	241	38.9
687.2	3297	6.9	0.6	241	38.9
686.8	3301	6.9	0.6	241	38.9
686.5	3305	6.8	0.5	241	38.9
686.1	3309	6.8	0.5	241	39.1
685.7	3314	6.7	0.5	240	39.1
685.2	3320	6.7	0.5	240	39.1
684.7	3326	6.6	0.5	240	39.1
684.3	3331	6.6	0.4	240	39.1
683.9	3336	6.6	0.4	240	39.3
683.5	3341	6.6	0.3	240	39.3
683.2	3345	6.5	0.2	240	39.3
682.8	3349	6.5	0.2	240	39.3
682.4	3354	6.4	0.2	240	39.5
682	3358	6.4	0.2	240	39.5
681.7	3362	6.3	0.1	240	39.5
681.4	3365	6.3	0	240	39.5
681.2	3369	6.3	0	240	39.7
680.8	3373	6.3	0	240	39.7
680.5	3377	6.2	0	239	39.7
680.2	3381	6.2	0	239	39.7
679.8	3385	6.1	0	239	39.7
679.5	3389	6.1	0	239	39.7
679.2	3393	6	0	239	39.8
678.8	3397	6	-0.1	239	39.8
678.4	3402	6	-0.1	239	39.8
678	3407	5.9	-0.2	239	39.8
677.6	3412	5.9	-0.2	239	39.8
677.2	3417	5.8	-0.2	239	39.8
676.9	3421	5.8	-0.2	239	39.8
676.5	3425	5.8	-0.2	239	39.8
676.2	3429	5.8	-0.3	239	39.8
675.8	3433	5.7	-0.3	238	39.8
675.5	3438	5.7	-0.3	238	39.8
675.1	3443	5.6	-0.3	238	39.8
674.6	3448	5.6	-0.4	238	39.8
674.2	3453	5.6	-0.4	238	39.8
673.9	3457	5.5	-0.4	238	39.8
673.6	3461	5.5	-0.5	238	39.8
673.3	3464	5.5	-0.5	238	40
673	3468	5.4	-0.5	238	40
672.7	3472	5.4	-0.4	238	40
672.3	3476	5.4	-0.3	238	40
672	3480	5.3	-0.2	238	40
671.7	3484	5.3	-0.1	238	40
671.3	3488	5.3	-0.1	238	40
670.9	3493	5.2	-0.2	238	40
670.5	3498	5.2	-0.2	238	40
670	3504	5.1	-0.3	238	40
669.4	3512	5	-0.3	238	40
668.8	3519	5	-0.4	238	40
668.2	3526	4.9	-0.6	238	40
667.7	3533	4.9	-0.8	239	40
667.2	3539	4.9	-1	239	40
666.7	3545	4.9	-1.1	239	40
666.2	3550	4.9	-1.2	239	40
665.7	3557	4.8	-1.3	239	39.8
665.2	3562	4.8	-1.4	239	39.8
664.8	3568	4.7	-1.5	239	39.8
664.4	3572	4.7	-1.6	239	39.8
664.1	3576	4.7	-1.7	239	39.7
663.8	3580	4.6	-1.8	239	39.7
663.5	3583	4.6	-1.8	239	39.7
663.2	3587	4.6	-1.8	239	39.5
663	3590	4.5	-2	239	39.5
662.7	3593	4.5	-2	239	39.5
662.5	3596	4.5	-2	239	39.3
662.2	3599	4.5	-2	239	39.3
661.9	3603	4.4	-2	239	39.3
661.6	3607	4.4	-2	239	39.1
661.3	3610	4.4	-2	239	39.1
661	3614	4.4	-2.1	239	39.1
660.7	3618	4.3	-2.1	239	38.9
660.4	3622	4.3	-2.2	239	38.9
660	3627	4.3	-2.2	239	38.9
659.6	3631	4.3	-2.2	239	38.7
659.3	3636	4.2	-2.2	239	38.7
659	3640	4.2	-2.2	239	38.7
658.7	3643	4.2	-2.3	239	38.7
658.4	3646	4.1	-2.3	239	38.7
658.1	3650	4.1	-2.3	238	38.7
657.8	3654	4.1	-2.2	238	38.7
657.4	3659	4.1	-2.1	238	38.7
657	3663	4.1	-2	238	38.7
656.7	3667	4	-2	238	38.7
656.4	3671	4	-2	238	38.7
656.2	3674	4	-2.2	238	38.7
655.9	3677	4	-2.3	238	38.9
655.6	3681	4	-2.4	238	38.9
655.4	3684	4	-2.5	238	38.9
655.1	3687	3.9	-2.5	237	38.9
654.8	3691	3.9	-2.6	237	39.1
654.5	3695	3.9	-2.8	237	39.1
654.1	3699	3.8	-3.1	237	39.1
